Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jameis Winston,NOR,0,0,0,0,0,10.0,2023,144
Derek Carr,NOR,0,0,0,0,0,10.0,2023,144
Alvin Kamara,NOR,7,7,33,0,13,10.0,2023,144
Jamaal Williams,NOR,1,1,3,0,3,10.0,2023,144
Taysom Hill,NOR,4,2,17,0,11,10.0,2023,144
Chris Olave,NOR,9,6,94,1,26,10.0,2023,144
A.T. Perry,NOR,4,2,38,1,23,10.0,2023,144
Rashid Shaheed,NOR,9,5,24,0,15,10.0,2023,144
Lynn Bowden Jr.,NOR,1,1,12,0,12,10.0,2023,144
Michael Thomas,NOR,2,1,9,0,9,10.0,2023,144
Juwan Johnson,NOR,3,1,2,0,2,10.0,2023,144
Joshua Dobbs,MIN,0,0,0,0,0,10.0,2023,144
Ty Chandler,MIN,0,0,0,0,0,10.0,2023,144
Alexander Mattison,MIN,2,1,6,0,6,10.0,2023,144
Kene Nwangwu,MIN,0,0,0,0,0,10.0,2023,144
T.J. Hockenson,MIN,15,11,134,1,28,10.0,2023,144
Jordan Addison,MIN,7,4,69,0,29,10.0,2023,144
Brandon Powell,MIN,5,4,35,0,14,10.0,2023,144
Jalen Nailor,MIN,1,1,16,0,16,10.0,2023,144
Johnny Mundt,MIN,2,2,8,0,8,10.0,2023,144
