#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TEN 25,12,6:26,55,Field Goal,0,Titans,10.0,2023,143
2,1,5:02,TEN 17,6,4:19,9,Punt,0,Titans,10.0,2023,143
3,2,14:49,TAM 41,4,2:10,8,Missed FG,0,Titans,10.0,2023,143
4,2,11:12,TEN 24,3,2:24,6,Punt,0,Titans,10.0,2023,143
5,2,5:39,TEN 25,3,1:01,4,Punt,0,Titans,10.0,2023,143
6,2,0:36,TEN 7,1,0:36,2,End of Half,0,Titans,10.0,2023,143
7,3,10:42,TEN 25,6,3:11,20,Punt,0,Titans,10.0,2023,143
8,3,2:46,TEN 25,11,4:52,66,Field Goal,0,Titans,10.0,2023,143
9,4,7:01,TEN 25,4,0:47,23,Interception,0,Titans,10.0,2023,143
10,4,4:56,TEN 32,5,1:24,22,Downs,0,Titans,10.0,2023,143
11,4,1:52,TEN 20,7,1:10,14,Downs,0,Titans,10.0,2023,143
