Player,Pos,home_team,team,week,year,game_id
Brock Purdy,QB,0,49ers,10.0,2023,142
Christian McCaffrey,RB,0,49ers,10.0,2023,142
Kyle Juszczyk,FB,0,49ers,10.0,2023,142
Brandon Aiyuk,WR,0,49ers,10.0,2023,142
Deebo Samuel,WR,0,49ers,10.0,2023,142
George Kittle,TE,0,49ers,10.0,2023,142
Jake Brendel,OL,0,49ers,10.0,2023,142
Spencer Burford,OL,0,49ers,10.0,2023,142
Jon Feliciano,OL,0,49ers,10.0,2023,142
Colton McKivitz,OL,0,49ers,10.0,2023,142
Trent Williams,T,0,49ers,10.0,2023,142
Javon Hargrave,DL,0,49ers,10.0,2023,142
Clelin Ferrell,DL,0,49ers,10.0,2023,142
Nick Bosa,DL,0,49ers,10.0,2023,142
Arik Armstead,DL,0,49ers,10.0,2023,142
Javon Kinlaw,DT,0,49ers,10.0,2023,142
Dre Greenlaw,LB,0,49ers,10.0,2023,142
Fred Warner,LB,0,49ers,10.0,2023,142
Charvarius Ward,CB,0,49ers,10.0,2023,142
Deommodore Lenoir,DB,0,49ers,10.0,2023,142
Talanoa Hufanga,S,0,49ers,10.0,2023,142
Tashaun Gipson,S,0,49ers,10.0,2023,142
