Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Darius Slayton,NYG,4,3,21,0,1.0,20,6.7,1,0.3,7.5,0,,0,0.0,0,86.5,10.0,2023,147
Jashaun Corbin,NYG,3,3,12,0,1.0,-1,-0.3,13,4.3,-0.3,1,3.0,0,0.0,0,83.3,10.0,2023,147
Daniel Bellinger,NYG,3,2,34,0,1.0,4,2.0,30,15.0,2.7,1,2.0,0,0.0,0,104.9,10.0,2023,147
Wan'Dale Robinson,NYG,3,2,6,0,,4,2.0,2,1.0,4.0,0,,0,0.0,0,70.1,10.0,2023,147
Lawrence Cager,NYG,2,1,10,1,1.0,2,2.0,8,8.0,7.0,0,,0,0.0,0,104.2,10.0,2023,147
Parris Campbell,NYG,1,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7,10.0,2023,147
Sterling Shepard,NYG,4,1,2,1,1.0,2,2.0,0,0.0,8.5,0,,0,0.0,0,79.2,10.0,2023,147
Saquon Barkley,NYG,3,1,-5,0,0.0,-7,-7.0,2,2.0,-1.7,0,,0,0.0,0,42.4,10.0,2023,147
Isaiah Hodgins,NYG,2,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6,10.0,2023,147
Jalin Hyatt,NYG,1,0,0,0,,0,,0,,47.0,0,,0,0.0,1,0.0,10.0,2023,147
CeeDee Lamb,DAL,14,11,151,1,6.0,109,9.9,42,3.8,11.2,0,,0,0.0,0,135.4,10.0,2023,147
Brandin Cooks,DAL,10,9,173,1,6.0,112,12.4,61,6.8,13.3,0,,0,0.0,0,152.1,10.0,2023,147
Jake Ferguson,DAL,7,4,26,1,2.0,19,4.8,7,1.8,4.9,0,,0,0.0,1,65.2,10.0,2023,147
Jalen Brooks,DAL,4,4,39,0,3.0,15,3.8,24,6.0,3.8,0,,0,0.0,0,107.3,10.0,2023,147
Michael Gallup,DAL,2,2,70,1,2.0,65,32.5,5,2.5,32.5,0,,0,0.0,0,158.3,10.0,2023,147
Jalen Tolbert,DAL,5,2,2,0,,0,0.0,2,1.0,10.8,0,,0,0.0,1,8.3,10.0,2023,147
Deuce Vaughn,DAL,1,1,11,0,,1,1.0,10,10.0,1.0,1,1.0,0,0.0,0,112.5,10.0,2023,147
Luke Schoonmaker,DAL,1,0,0,0,,0,,0,,0.0,0,,1,100.0,0,39.6,10.0,2023,147
