Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jordan Whitehead,NYJ,1,6,0,6,1,0.0,9,4,5,0,0,0,0,0,0,10.0,2023,149
Solomon Thomas,NYJ,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0,10.0,2023,149
John Franklin-Myers,NYJ,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,10.0,2023,149
Quinnen Williams,NYJ,0,0,0,0,1,0.5,4,2,2,1,3,0,0,0,0,10.0,2023,149
Jermaine Johnson II,NYJ,0,0,0,0,1,0.5,2,0,2,0,1,0,0,0,0,10.0,2023,149
C.J. Mosley,NYJ,0,0,0,0,0,0.0,15,6,9,0,0,0,0,0,0,10.0,2023,149
Tony Adams,NYJ,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0,10.0,2023,149
Jamien Sherwood,NYJ,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,1,10.0,2023,149
Quincy Williams,NYJ,0,0,0,0,0,0.0,7,4,3,1,0,0,0,0,0,10.0,2023,149
Sauce Gardner,NYJ,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,10.0,2023,149
Michael Carter II,NYJ,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,1,10.0,2023,149
D.J. Reed,NYJ,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,10.0,2023,149
Micheal Clemons,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,149
Ashtyn Davis,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,1,-1,0,0,10.0,2023,149
Samuel Eguavoen,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,149
Quinton Jefferson,NYJ,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,10.0,2023,149
Carl Lawson,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,149
Tanzel Smart,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,149
Mekhi Becton,NYJ,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,10.0,2023,149
Robert Spillane,LVR,1,25,0,25,1,1.0,7,4,3,1,0,0,0,0,0,10.0,2023,149
Malcolm Koonce,LVR,0,0,0,0,0,1.0,2,2,0,0,2,0,0,0,1,10.0,2023,149
Divine Deablo,LVR,0,0,0,0,1,0.0,7,4,3,0,0,0,0,0,0,10.0,2023,149
Nate Hobbs,LVR,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0,10.0,2023,149
Jakorian Bennett,LVR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,10.0,2023,149
Marcus Epps,LVR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,10.0,2023,149
John Jenkins,LVR,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,10.0,2023,149
Jerry Tillery,LVR,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,10.0,2023,149
Adam Butler,LVR,0,0,0,0,1,0.0,3,2,1,1,0,0,0,0,0,10.0,2023,149
Maxx Crosby,LVR,0,0,0,0,0,0.0,3,0,3,0,2,0,0,0,0,10.0,2023,149
Tyler Hall,LVR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,10.0,2023,149
Tre'von Moehrig,LVR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,10.0,2023,149
Bilal Nichols,LVR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,10.0,2023,149
Amik Robertson,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,10.0,2023,149
Ameer Abdullah,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,10.0,2023,149
Curtis Bolton,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,149
Amari Burney,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2023,149
Luke Masterson,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,149
Malik Reed,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2023,149
Aidan O'Connell,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,-1,0,0,10.0,2023,149
