Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Zach Wilson,NYJ,4,54,0,20,10.0,2023,149
Garrett Wilson,NYJ,0,0,0,0,10.0,2023,149
Breece Hall,NYJ,13,28,0,7,10.0,2023,149
Dalvin Cook,NYJ,4,26,0,10,10.0,2023,149
Tyler Conklin,NYJ,0,0,0,0,10.0,2023,149
Xavier Gipson,NYJ,0,0,0,0,10.0,2023,149
Allen Lazard,NYJ,0,0,0,0,10.0,2023,149
Malik Taylor,NYJ,0,0,0,0,10.0,2023,149
C.J. Uzomah,NYJ,0,0,0,0,10.0,2023,149
Michael Carter,NYJ,0,0,0,0,10.0,2023,149
Aidan O'Connell,LVR,2,3,0,3,10.0,2023,149
Josh Jacobs,LVR,27,116,0,40,10.0,2023,149
DeAndre Carter,LVR,1,15,0,15,10.0,2023,149
Tre Tucker,LVR,1,9,0,9,10.0,2023,149
Zamir White,LVR,1,5,0,5,10.0,2023,149
Davante Adams,LVR,0,0,0,0,10.0,2023,149
Jakobi Meyers,LVR,0,0,0,0,10.0,2023,149
Michael Mayer,LVR,0,0,0,0,10.0,2023,149
Austin Hooper,LVR,0,0,0,0,10.0,2023,149
Hunter Renfrow,LVR,0,0,0,0,10.0,2023,149
Ameer Abdullah,LVR,0,0,0,0,10.0,2023,149
