0,1,week,year,game_id
Won Toss,Buccaneers (deferred),10.0,2023,143
Roof,outdoors,10.0,2023,143
Surface,grass,10.0,2023,143
Duration,2:55,10.0,2023,143
Attendance,62725,10.0,2023,143
Weather,"85 degrees, relative humidity 66%, wind 6 mph",10.0,2023,143
Vegas Line,Tampa Bay Buccaneers -2.5,10.0,2023,143
Over/Under,38.5 (under),10.0,2023,143
