Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Alvin Kamara,NOR,7,7,33,0,1.0,0,0.0,33,4.7,0.0,0,,0,0.0,0,86.3,10.0,2023,144
Chris Olave,NOR,9,6,94,1,4.0,76,12.7,18,3.0,20.2,1,6.0,0,0.0,1,98.6,10.0,2023,144
Rashid Shaheed,NOR,9,5,24,0,2.0,9,1.8,15,3.0,10.4,0,,1,11.1,1,21.3,10.0,2023,144
Taysom Hill,NOR,4,2,17,0,1.0,6,3.0,11,5.5,3.3,0,,1,25.0,0,61.5,10.0,2023,144
A.T. Perry,NOR,4,2,38,1,2.0,31,15.5,7,3.5,14.0,0,,1,25.0,0,122.9,10.0,2023,144
Lynn Bowden Jr.,NOR,1,1,12,0,,10,10.0,2,2.0,10.0,0,,0,0.0,0,116.7,10.0,2023,144
Juwan Johnson,NOR,3,1,2,0,,2,2.0,0,0.0,13.3,0,,0,0.0,0,42.4,10.0,2023,144
Michael Thomas,NOR,2,1,9,0,,5,5.0,4,4.0,5.0,0,,0,0.0,0,62.5,10.0,2023,144
Jamaal Williams,NOR,1,1,3,0,0.0,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2,10.0,2023,144
T.J. Hockenson,MIN,15,11,134,1,7.0,84,7.6,50,4.5,8.9,0,,0,0.0,0,122.6,10.0,2023,144
Jordan Addison,MIN,7,4,69,0,2.0,43,10.8,26,6.5,10.6,0,,1,14.3,0,90.8,10.0,2023,144
Brandon Powell,MIN,5,4,35,0,2.0,29,7.3,6,1.5,8.0,0,,0,0.0,0,95.8,10.0,2023,144
Johnny Mundt,MIN,2,2,8,0,,-3,-1.5,11,5.5,-1.5,0,,0,0.0,0,83.3,10.0,2023,144
Alexander Mattison,MIN,2,1,6,0,0.0,1,1.0,5,5.0,1.0,0,,1,50.0,0,56.2,10.0,2023,144
Jalen Nailor,MIN,1,1,16,0,1.0,3,3.0,13,13.0,3.0,0,,0,0.0,0,118.7,10.0,2023,144
