Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Andrew Wylie,T,61,100%,0,0%,5,14%,0,Commanders,10.0,2023,148
Chris Paul,G,61,100%,0,0%,5,14%,0,Commanders,10.0,2023,148
Charles Leno Jr.,T,61,100%,0,0%,5,14%,0,Commanders,10.0,2023,148
Samuel Cosmi,G,61,100%,0,0%,5,14%,0,Commanders,10.0,2023,148
Tyler Larsen,C,61,100%,0,0%,0,0%,0,Commanders,10.0,2023,148
Sam Howell,QB,61,100%,0,0%,0,0%,0,Commanders,10.0,2023,148
Jahan Dotson,WR,58,95%,0,0%,0,0%,0,Commanders,10.0,2023,148
Terry McLaurin,WR,53,87%,0,0%,0,0%,0,Commanders,10.0,2023,148
Logan Thomas,TE,45,74%,0,0%,1,3%,0,Commanders,10.0,2023,148
Curtis Samuel,WR,31,51%,0,0%,0,0%,0,Commanders,10.0,2023,148
Brian Robinson Jr.,RB,31,51%,0,0%,0,0%,0,Commanders,10.0,2023,148
Antonio Gibson,RB,29,48%,0,0%,7,20%,0,Commanders,10.0,2023,148
John Bates,TE,25,41%,0,0%,13,37%,0,Commanders,10.0,2023,148
Dyami Brown,WR,11,18%,0,0%,4,11%,0,Commanders,10.0,2023,148
Byron Pringle,WR,10,16%,0,0%,10,29%,0,Commanders,10.0,2023,148
Alex Armah,RB,6,10%,0,0%,19,54%,0,Commanders,10.0,2023,148
Jamison Crowder,WR,6,10%,0,0%,5,14%,0,Commanders,10.0,2023,148
Percy Butler,FS,0,0%,81,100%,6,17%,0,Commanders,10.0,2023,148
Kamren Curl,SS,0,0%,81,100%,0,0%,0,Commanders,10.0,2023,148
Jamin Davis,LB,0,0%,81,100%,0,0%,0,Commanders,10.0,2023,148
Kendall Fuller,CB,0,0%,81,100%,0,0%,0,Commanders,10.0,2023,148
Benjamin St-Juste,CB,0,0%,81,100%,0,0%,0,Commanders,10.0,2023,148
Jonathan Allen,DT,0,0%,67,83%,0,0%,0,Commanders,10.0,2023,148
Daron Payne,DT,0,0%,64,79%,8,23%,0,Commanders,10.0,2023,148
David Mayo,LB,0,0%,63,78%,8,23%,0,Commanders,10.0,2023,148
Casey Toohill,DE,0,0%,61,75%,0,0%,0,Commanders,10.0,2023,148
Efe Obada,DE,0,0%,50,62%,8,23%,0,Commanders,10.0,2023,148
Danny Johnson,CB,0,0%,49,60%,8,23%,0,Commanders,10.0,2023,148
John Ridgeway,DT,0,0%,31,38%,8,23%,0,Commanders,10.0,2023,148
James Smith-Williams,DE,0,0%,24,30%,0,0%,0,Commanders,10.0,2023,148
Quan Martin,CB,0,0%,18,22%,30,86%,0,Commanders,10.0,2023,148
Phidarian Mathis,DT,0,0%,18,22%,0,0%,0,Commanders,10.0,2023,148
Andre Jones,DE,0,0%,16,20%,26,74%,0,Commanders,10.0,2023,148
K.J. Henry,DE,0,0%,12,15%,13,37%,0,Commanders,10.0,2023,148
Khaleke Hudson,LB,0,0%,8,10%,30,86%,0,Commanders,10.0,2023,148
Emmanuel Forbes,CB,0,0%,5,6%,0,0%,0,Commanders,10.0,2023,148
Terrell Burgess,FS,0,0%,0,0%,30,86%,0,Commanders,10.0,2023,148
Christian Holmes,CB,0,0%,0,0%,30,86%,0,Commanders,10.0,2023,148
De'Jon Harris,LB,0,0%,0,0%,22,63%,0,Commanders,10.0,2023,148
Jabril Cox,LB,0,0%,0,0%,22,63%,0,Commanders,10.0,2023,148
Chris Rodriguez,RB,0,0%,0,0%,16,46%,0,Commanders,10.0,2023,148
Joey Slye,K,0,0%,0,0%,11,31%,0,Commanders,10.0,2023,148
Tress Way,P,0,0%,0,0%,10,29%,0,Commanders,10.0,2023,148
Camaron Cheeseman,LS,0,0%,0,0%,10,29%,0,Commanders,10.0,2023,148
Trenton Scott,T,0,0%,0,0%,5,14%,0,Commanders,10.0,2023,148
Cornelius Lucas,T,0,0%,0,0%,5,14%,0,Commanders,10.0,2023,148
