Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bengals,-3.0,4.94,7.33,-2.06,-8.72,-13.25,-10.59,-3.98,12.34,4.46,-3.66,2.6,5.17,-1.79,2.14,10.0,2023,139
Texans,3.0,13.25,10.59,3.98,-12.34,-4.94,-7.33,2.06,8.72,-4.46,-2.6,3.66,1.79,-5.17,-2.14,10.0,2023,139
