#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,WAS 35,4,1:34,65,Touchdown,0,Commanders,10.0,2023,148
2,1,8:43,WAS 29,5,3:07,13,Punt,0,Commanders,10.0,2023,148
3,1,2:21,WAS 28,10,5:15,41,Field Goal,0,Commanders,10.0,2023,148
4,2,9:12,WAS 24,3,1:46,-4,Punt,0,Commanders,10.0,2023,148
5,2,6:18,WAS 19,3,1:29,7,Punt,0,Commanders,10.0,2023,148
6,2,1:47,WAS 25,3,0:53,7,Punt,0,Commanders,10.0,2023,148
7,3,12:56,WAS 30,6,2:24,41,Field Goal,0,Commanders,10.0,2023,148
8,3,9:43,WAS 25,2,0:47,20,Fumble,0,Commanders,10.0,2023,148
9,3,7:10,WAS 20,9,5:09,18,Punt,0,Commanders,10.0,2023,148
10,4,12:14,WAS 27,8,4:14,73,Touchdown,0,Commanders,10.0,2023,148
11,4,3:47,WAS 29,10,2:55,71,Touchdown,0,Commanders,10.0,2023,148
