Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tyjae Spears,TEN,5,4,42,0,2.0,-11,-2.8,53,13.3,-3.6,0,,0,0.0,0,101.7,10.0,2023,143
DeAndre Hopkins,TEN,9,3,27,0,1.0,24,8.0,3,1.0,20.4,0,,0,0.0,1,2.8,10.0,2023,143
Chigoziem Okonkwo,TEN,6,3,27,0,1.0,6,2.0,21,7.0,8.8,0,,1,16.7,0,62.5,10.0,2023,143
Kyle Philips,TEN,5,3,61,0,3.0,29,9.7,32,10.7,7.2,0,,1,20.0,0,102.9,10.0,2023,143
Chris Moore,TEN,4,2,21,0,,15,7.5,6,3.0,12.8,0,,0,0.0,0,65.6,10.0,2023,143
Josh Whyle,TEN,5,2,16,0,2.0,13,6.5,3,1.5,12.8,0,,1,20.0,0,48.7,10.0,2023,143
Derrick Henry,TEN,1,1,-4,0,0.0,-6,-6.0,2,2.0,-6.0,0,,0,0.0,0,79.2,10.0,2023,143
Nick Westbrook-Ikhine,TEN,4,1,9,0,1.0,3,3.0,6,6.0,21.0,0,,1,25.0,0,39.6,10.0,2023,143
Mike Evans,TAM,10,6,143,1,6.0,118,19.7,25,4.2,19.0,0,,2,20.0,0,137.5,10.0,2023,143
Chris Godwin,TAM,6,4,54,0,3.0,54,13.5,0,0.0,8.8,0,,0,0.0,0,95.1,10.0,2023,143
Cade Otton,TAM,3,2,10,0,1.0,3,1.5,7,3.5,6.7,0,,0,0.0,0,71.5,10.0,2023,143
Trey Palmer,TAM,4,2,21,0,1.0,3,1.5,18,9.0,13.8,0,,0,0.0,0,65.6,10.0,2023,143
Rachaad White,TAM,3,2,47,1,1.0,-7,-3.5,54,27.0,0.0,0,,0,0.0,0,149.3,10.0,2023,143
Chase Edmonds,TAM,1,1,-2,0,0.0,-6,-6.0,4,4.0,-6.0,0,,0,0.0,0,79.2,10.0,2023,143
Deven Thompkins,TAM,2,1,5,0,,-5,-5.0,10,10.0,19.0,0,,0,0.0,1,16.7,10.0,2023,143
