Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,4.0,0.31,2.96,-2.18,-3.38,0.42,5.17,-5.61,6.71,0.28,-1.5,3.28,3.92,-4.44,-0.98,10.0,2023,138
Patriots,-4.0,-0.42,-5.17,5.61,-6.71,-0.31,-2.96,2.18,3.38,-0.28,-3.28,1.5,4.44,-3.92,0.98,10.0,2023,138
