Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jordan Love,GNB,0,0,0,0,0,10.0,2023,141
AJ Dillon,GNB,3,1,11,0,11,10.0,2023,141
Aaron Jones,GNB,6,4,19,0,12,10.0,2023,141
Jayden Reed,GNB,5,5,84,1,46,10.0,2023,141
Luke Musgrave,GNB,4,2,64,0,36,10.0,2023,141
Dontayvion Wicks,GNB,4,3,51,0,32,10.0,2023,141
Romeo Doubs,GNB,5,3,31,1,20,10.0,2023,141
Christian Watson,GNB,7,2,23,0,14,10.0,2023,141
Tucker Kraft,GNB,3,1,6,0,6,10.0,2023,141
Kenny Pickett,PIT,0,0,0,0,0,10.0,2023,141
Jaylen Warren,PIT,4,2,9,0,6,10.0,2023,141
Najee Harris,PIT,4,3,14,0,8,10.0,2023,141
Calvin Austin III,PIT,1,1,3,0,3,10.0,2023,141
George Pickens,PIT,4,3,45,0,28,10.0,2023,141
Connor Heyward,PIT,4,3,32,0,13,10.0,2023,141
Diontae Johnson,PIT,4,1,17,0,17,10.0,2023,141
Darnell Washington,PIT,1,1,6,0,6,10.0,2023,141
