Player,Pos,home_team,team,week,year,game_id
Derek Carr,QB,0,Saints,10.0,2023,144
Alvin Kamara,RB,0,Saints,10.0,2023,144
Michael Thomas,WR,0,Saints,10.0,2023,144
Chris Olave,WR,0,Saints,10.0,2023,144
Taysom Hill,TE,0,Saints,10.0,2023,144
Juwan Johnson,TE,0,Saints,10.0,2023,144
James Hurst,OL,0,Saints,10.0,2023,144
Cesar Ruiz,OL,0,Saints,10.0,2023,144
Erik McCoy,OL,0,Saints,10.0,2023,144
Andrus Peat,OL,0,Saints,10.0,2023,144
Ryan Ramczyk,T,0,Saints,10.0,2023,144
Carl Granderson,DE,0,Saints,10.0,2023,144
Cameron Jordan,DE,0,Saints,10.0,2023,144
Nathan Shepherd,DT,0,Saints,10.0,2023,144
Khalen Saunders,DT,0,Saints,10.0,2023,144
Pete Werner,LB,0,Saints,10.0,2023,144
Demario Davis,LB,0,Saints,10.0,2023,144
Marshon Lattimore,CB,0,Saints,10.0,2023,144
Alontae Taylor,CB,0,Saints,10.0,2023,144
Paulson Adebo,CB,0,Saints,10.0,2023,144
Marcus Maye,S,0,Saints,10.0,2023,144
Tyrann Mathieu,S,0,Saints,10.0,2023,144
