#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LVR 25,3,1:34,9,Punt,1,Raiders,10.0,2023,149
2,1,10:13,LVR 25,6,3:58,53,Field Goal,1,Raiders,10.0,2023,149
3,1,1:11,LVR 25,2,0:44,-1,Interception,1,Raiders,10.0,2023,149
4,2,11:48,LVR 25,3,1:32,1,Punt,1,Raiders,10.0,2023,149
5,2,7:18,LVR 20,11,5:26,35,Punt,1,Raiders,10.0,2023,149
6,2,0:52,LVR 20,8,0:52,44,Field Goal,1,Raiders,10.0,2023,149
7,3,12:56,LVR 31,3,2:11,-4,Punt,1,Raiders,10.0,2023,149
8,3,8:48,NYJ 45,11,6:12,23,Field Goal,1,Raiders,10.0,2023,149
9,3,0:46,LVR 47,5,1:36,53,Touchdown,1,Raiders,10.0,2023,149
10,4,11:58,LVR 25,10,5:52,50,Fumble,1,Raiders,10.0,2023,149
11,4,1:14,LVR 40,3,0:21,0,Punt,1,Raiders,10.0,2023,149
