0,1,week,year,game_id
Won Toss,Panthers (deferred),10.0,2023,137
Roof,outdoors,10.0,2023,137
Surface,grass,10.0,2023,137
Duration,2:53,10.0,2023,137
Attendance,61200,10.0,2023,137
Weather,"51 degrees, relative humidity 40%, wind 8 mph",10.0,2023,137
Vegas Line,Chicago Bears -3.5,10.0,2023,137
Over/Under,38.5 (under),10.0,2023,137
